16Iowa                        0014              18.9102064 505110      1Web                            Web                            Web                            Web                            Web                            teacher                                                                Bldg. Administrator                                                    teacher                                                                teacher                                                                Bldg. Administrator                                                    211111111111111121211211211111111222311211111111112122122121222111221111111111111111111111111111111112221122111111111111111111211111111111111111211121121111211111111111222221 History                                                                                             1212222                                                                                                     1222221 Eduction Adinistrtion                                                                               2222
16Iowa                        0023              18.9102064 502010      1Web                            Web                            Web                            Web                            Web                            Associate Superintendent                                               Associate Superintendent                                               Associate Superintendent                                               Associate Superintendent                                               Associate Superintendent                                               1A11122212111112212222112122122222222111111111111221121221211111221221121111111111111111111112121122222111222221122222211211222222111212221211112111111221121122211212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
16Iowa                        0313              17.6766467 500720      3Web                                                                                          Web                            Web                            Curriculum Director                                                                                                                                                                                                  Health teacher                                                         Superintendent                                                         22AMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM1111111111111111111112112111122111222222222222222222222222222212122323222222222222222122222212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
16Iowa                        0549              17.6766467 504590      3Web                            Web                            Web                            Web                            Web                            Curriculum Coordinator                                                 Health and PE Teacher                                                  K-5 PE teacher                                                         PE teacher                                                             Gr. 7-12 Principal                                                     1A2112222211111122222212212AA222222221111111111111111111111111111111122211111111111C1111111112211111122111112C222222221122122221222222121213133121122222222122211312112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
16Iowa                        0690              18.9102064 502010      1Web                            Web                            Web                            Web                            Web                            School Improvement Director                                            Assistant Elementary Principal                                         Middle School Principal                                                High School Principal                                                  School Improvement Director                                            22A1111111111C1122221211211AA1112212211112112121212221121212222112121222111111111222122222C12C22AA22222211222221122222221222211222211212121233222121122211122222222222AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
16Iowa                        0170              17.6766467 504590      3Web                            Paper (CMS UserID: 12)         Web                            Web                            Web                            Curriculum Director                                                    Principal                                                              Principal                                                              Principal                                                              Principal                                                              22A111111111111122222111122AA1111211111111111111111111121121111122221112111111111111122121111222222222221122211111111111111111111221111112111321212121212222211121111111221222                                                                                                     2AAAAAA                                                                                                     1221222                                                                                                     2222
16Iowa                        0765              17.6766467 500720      3Web                            Web                            Web                            Web                            Web                            School Improvement Coordinator                                         Elem. Principal                                                        MS/HS Principal                                                        MS/HS Principal                                                        School Improvement Coordinator                                         211112111211112222222211222AA2222222211111111122112221122222211222222212111111111222CC2222222222AA2222112222211111111121111221C12222212212211311222112222122212221221111221222                                                                                                     1221222                                                                                                     1221222                                                                                                     3222
16Iowa                        0905              17.6766467 504590      3Web                            Web                            Web                            Web                            Web                            Curriculum Coordinator                                                 Curriculum Coordinator                                                 PE/health teacher                                                      PE/health teacher                                                      Curriculum Coordinator                                                 1A11111111111111111111111111111122121111121111111122222212222AA222121212111111111111111111121111212111212122211111111111111112211112211212111211221221122222212112221111222221 eduction                                                                                            2AAAAAA                                                                                                     1222221 dinistriton, curriculu, secil eduction                                                              2222
16Iowa                        1069              17.6766467 500720      3Web                            Web                            Web                            N/A                            N/A                            Director of Teaching and Learning                                      PE/health teacher                                                      PE/health teacher                                                      Family and Community Sciences                                          Family and Community Sciences                                          1A1111111111111121221111111111111221111111111111111111121211111222222112CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC222211222212122122221211111111C112321212222222222212111112CCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCC
17Kansas                      0066              17.6766467 660860      3Web                            Web                            Web                            Web                            Web                            Assistant Superintendent                                               Assistant Superintendent                                               Physical Education Teacher                                             Physical Education Teacher                                             Assistant Superintendent                                               1A11111111111111211111111111122222221121121111111211111212222122221211121111111111111111111111112111112111222111121111111111211122222211122113122222222222222121222211C1212222                                                                                                     1222221 Psychology                                                                                          1212222                                                                                                     2222
17Kansas                      0069              14.4290881 667130      2Web                            Web                            Web                            Web                            Web                            Superintendent                                                         Elementary Physical Education Teacher                                  Middle School Physical Education Teacher                               High School Physical Education Teacher                                 Superintendent                                                         1A21CCCCCCCCCCCCCCC11111111112222221111111111111111111CC11CCC11C112CC111111112112121121121211211111111212222211111221111C21122122222C222121133132111112211112111121212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
17Kansas                      0342              22.2485207 674490      4Web                            Web                            Web                            Web                            Web                            Superintendent                                                         Elementary Principal                                                   Middle/High School Principal                                           Middle/High School Principal                                           Superintendent                                                         1A11111112121111212112112121122222222111111111222222222222222AA111221212111111111222222222222222AA2112212122111111111221121212112111111212231311212222222222211112111111221222                                                                                                     2AAAAAA                                                                                                     1221222                                                                                                     2222
17Kansas                      0716              14.4290881 664360      2Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         Paper (CMS UserID: 12)         shpps                                                                  shpps                                                                  shpps                                                                  shpps                                                                  shpps                                                                  CCC2AAAAAAAA2121222122121221122222211111111111222222222212222AA111122222111111111111111111111111111111211111111111111111111111212211121111122211211112222112111112122111112222                                                                                                     1222122                                                                                                     2AAAAAA                                                                                                     1112
17Kansas                      0208              14.4290881 673370      2Paper (CMS UserID: 10)         Paper (CMS UserID: 10)         Web                            Paper (CMS UserID: 10)         Paper (CMS UserID: 10)         Physical Education Teacher                                             Physical Education Teacher                                             Physical Education Teacher                                             Physical Education Teacher                                             Administrative Assistant                                               1A1111111111111122221212212AA11112222111211111122222222212222AA1222222221111111111111111111111111111111112222111111111111111111111111112221113212121222111111111111112AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
17Kansas                      0255              18.9102064 671330      1Web                            Web                            Web                            Web                            Web                            Assistant Superintendent                                               Assistant Superintendent                                               Assistant Superintendent                                               Assistant Superintendent                                               Assistant Superintendent                                               1A1111111111111111111111111211112212311111111111111111111111111111121232111111111111111111111111111111212M22111111111111111111112121111112111111211111121111111111111111222221 eleentry eduction                                                                                   2AAAAAA                                                                                                     1222221 Adinistrtion                                                                                        3332
17Kansas                      0466              22.2485207 674490      4Web                            Web                            Web                            Web                            Web                            Middle & High School Principal                                         Elementary School Physical Education Teacher                           Middle School Physical Education Teacher                               High School Physical Education Teacher                                 Curriculum Director                                                    1A12AAAAAAAA222222212212222222222222211111111111112221121121122222221112111111111111111111111111112222211221111111111111111111111111111111133323111112121221222221111111222212                                                                                                     2AAAAAA                                                                                                     1222221 Curriculu nd Instruction                                                                            2222
17Kansas                      0475              14.4290881 664360      2Web                            Web                            Web                            Web                            Web                            District Nurse                                                         Elementary Physical Education Teacher                                  Middle School Physical Education Teacher                               High School Physical Education Teacher                                 District Nurse                                                         1A22AAAAAAAA222222222212122AA222212231111111121111111112121122222222222211CCC111C11111111121122222212222122221122222222222222212222C2222222333222111122222222222212222AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
17Kansas                      0492              14.4290881 673370      2Paper (CMS UserID: 10)         Paper (CMS UserID: 10)         Paper (CMS UserID: 10)         Paper (CMS UserID: 10)         Paper (CMS UserID: 10)         SHPPS2                                                                 SHPPS2                                                                 SHPPS2                                                                 SHPPS2                                                                 SHPPS2                                                                 1A11CCCCCCCC1112222122122211111112222111211111111222212112222222222222221111111111112111111122221111112122221222122222222222222222222222222222222122221112222212222222AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
17Kansas                      0172              22.2485207 674490      4                               Paper (CMS UserID: 11)         Web                            Paper (CMS UserID: 11)         N/A                                                                                                   Physical Education Teacher                                             6th Grade Teacher                                                      Teacher/Athletic Director                                              School Nurse                                                           MMMCCCCCCCCCCCCCCCCCCCCCCCCAA222222212AAAAAAAA1122111122122221122C222222CCCCCCCCCCCCCCCCCCCCCCCCAACCC122C12MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMCCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCC
17Kansas                      0591              17.6766467 664510      3Web                                                                                          Web                            Web                            High School Physical Education Teacher                                                                                                                                                                               High School Physical Education Teacher                                 High School Physical Education Teacher                                 22AMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM2AAAAAAAA111122222211122AA22212222222222222222222222222222222222222122222222222222222222222212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
17Kansas                      0735              17.6766467 677490      3Web                            Web                            Web                            Web                            Web                            Athletic Director                                                      Instructor                                                             Athletic Director                                                      Instructor                                                             Instructor                                                             22A11111111111111111111111111111121121112222112C12111122122221222222211211111111111112112121111111111121112212222222C2222C2222222C2222222212121221122212122221121212212AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
17Kansas                      0751              17.6766467 664510      3Web                            Web                            Web                            Web                            Web                            Superintendent                                                         Superintendent                                                         Superintendent                                                         Superintendent                                                         Superintendent                                                         22A111111111222211112211212111222221111212111C222211112211212112222221111111111111111111112111111122222211122111121112211111122111111112111112112111212122212222121112AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
17Kansas                      0924              17.6766467 664510      3Web                            Web                            Web                            Web                            Web                            Principal                                                              Teacher                                                                Teacher                                                                Teacher                                                                Principal                                                              1A12AAAAAAAA111122211C1CCCC1122222222111111111111211111111222112122222221111111111111111111112111122222111222122122222211222222122221222122222222221222222222222222222AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
17Kansas                      0759              17.6766467 677490      3Web                            Web                            Web                            Web                            Web                            Health Instructor                                                      Health Instructor                                                      Health Instructor                                                      Health Instructor                                                      Health Instructor                                                      1A111111111111111111111111122211221111111111111111111111111112211121C111111111111111111111111111111111111111111222222222222222222222111211211212221122221112211112211111112222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     1112
17Kansas                      0787              17.6766467 677490      3Web                            Web                                                           N/A                            Web                            Superintendent                                                         Physical Education Teacher/Athletic Director                                                                                                  Health Teacher                                                         SHPPS                                                                  22A1111222111121222112112222111222221MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC21111122222111111122122211221121333332211121211211211222212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
17Kansas                      0899              18.9102064 671330      1Web                            Web                            Web                            Web                            Web                            Assistant Superintendent                                               Physical Education Instructor                                          Physical Education Instructor                                          Physical Education Instructor                                          Assistant Superintendent                                               1A1C11111111222222222212222AA2222222212222211222222112222222211222222222111111111111111111211222212222212221111112111221121211111112121212111211211221121122222121211111222212                                                                                                     2AAAAAA                                                                                                     1221222                                                                                                     2112
17Kansas                      0810              17.6766467 665380      3Web                            Web                            Web                            Web                            Web                            Assistant Superintendent/Curriculum Coordinator                        Principal                                                              Principal                                                              Principal                                                              Superintendent                                                         1A2111111111221222221211111AA11121222112111211111121111211111111112211121111C12121111111122112112122221121222111111111111111122221111222121111112112122211212111111212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
17Kansas                      0943              14.4290881 664360      2Web                            Web                            Web                            Web                            Web                            Assistant Superintendent                                               Physical Education Teacher                                             Health Instructor                                                      Health Instructor                                                      Physical Education Instructor                                          2112AAAAAAAA111221111111112112122122211111111111221111121222211111111222111211111111111112211112211112111122211112221111111222212112111211111111111121111111122111221111112222                                                                                                     1212222                                                                                                     1221222                                                                                                     1112
17Kansas                      0687              17.6766467 665380      3Web                            Web                            Web                            Web                            Web                            Superintendent                                                         Superintendent                                                         Superintendent                                                         Superintendent                                                         Superintendent                                                         1A112122121211121111221222211222222211111111121111111122122221122222222211111111122222111221222211222221222221111111122222222C2221121112122333312112211211222112122212AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
17Kansas                      0956              22.2485207 674490      4Web                            Web                            Web                            Web                            Web                            Elementary Principal                                                   Elementary Principal                                                   Elementary Principal                                                   High School Principal                                                  Elementary Principal                                                   1A1111111111111122212211111111111211111111111111111211211111111111111111111111211111111121111212111112211121111111111111111111111111111211111111111112212112111121111111111222                                                                                                     1112222                                                                                                     1221221 building ledershi                                                                                   1122
17Kansas                      1038              17.6766467 660860      3Web                            Web                            Web                            Web                            Web                            Director of Educational Programs                                       Teacher                                                                Teacher                                                                Teacher                                                                Director of Educational Programs                                       1A12AAAAAAAA222222212212212112122221F2AAAAAAAA222222222222222AA222222222111111111111111211121222112122211F22111112122111111112112222212212113311211121121111112112111111221222                                                                                                     2AAAAAA                                                                                                     1221222                                                                                                     F3F2
18Kentucky                    0113              14.4290881 404220      2Web                            Web                            Web                            Web                            Web                            Assistant Superintendent                                               Assistant Superintendent                                               Assistant Superintendent                                               Assistant Superintendent                                               Assistant Superintendent                                               1A1111111111111122211211112112112122211111111111111111111111111211212112111111111111111111111111112112111122111111111111211211112C21111111131111211112221121212111111111221222                                                                                                     2AAAAAA                                                                                                     1221222                                                                                                     1222
18Kentucky                    0146              17.6766467 410940      3Web                            Web                            Web                            Web                            Web                            Executive Director of Operations                                       Executive Director of Operations                                       Executive Director of Operations                                       Executive Director of Operations                                       Executive Director of Operations                                       1A2111111111221122222211212AA2112211F111111111111111111111212112112211F2111111111111111111111211112112211F22111111112111111211112121111212111111211111111121211111111111222122                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     FFF2
18Kentucky                    0162              22.2485207 425390      4Web                            Web                            Web                            Web                            Web                            Instructional Supervisor                                               Instructional Supervisor                                               Health Teacher                                                         Instructional Supervisor                                               Instructional Supervisor                                               22A111111111222222222111222AA112122111111111111111111111111111111122111211111111111111111111121112111121112221122222221112222221222112C21211331122111112112121111311112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
18Kentucky                    0240              14.4290881 404220      2Web                            Web                            Web                            Web                            Web                            Director of Pupil Personnel                                            Physical Education Teacher                                             Physical Education Teacher                                             Physical Education Teacher                                             Nurse/Health Coordinator                                               1A1111111111111122222211111AA2122221111121121111121111111121111222222112111111111111111111111111211111211121111111111111111111112221111112131331221122221121211122222111222122                                                                                                     1222122                                                                                                     2AAAAAA                                                                                                     2222
18Kentucky                    0361              18.9102064 405020      1Web                            N/A                            N/A                            N/A                            N/A                            Practical Living Content Specialist                                    Practical Living Content Specialist                                    Practical Living Content Specialist                                    Practical Living Content Specialist                                    Practical Living Content Specialist                                    212CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2222212222211111221122221122212233212121121222222222212221CCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCC
18Kentucky                    0444              17.6766467 423480      3Web                            Web                            Web                            Web                            Web                            Director of Student Services                                           Principal                                                              Principal                                                              Principal                                                              Director of Student Services                                           1A1111111111C111222212112C1AA22122222111111111111122221112211AA1111212221111C1111111111111111111112222211122111111112211121211112111112212211113221112212122111112211111221222                                                                                                     2AAAAAA                                                                                                     1221222                                                                                                     2222
18Kentucky                    0480              14.4290881 424310      2Web                            Web                            Web                            Web                            Web                            Deputy Superintendent                                                  Earlington Elementary Teacher                                          Browning Springs Middle School Teacher                                 Madisonville North Hopkins H.S. Teacher                                Dist. Secondary Instructional Supervisor                               1A2111C1111111111111111111111CCCCCCCC111111111111111111111111111112211122AAAAAAAA222211112C222221111CC2122222111111121111212111121111111121331112111111111111111111112AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
18Kentucky                    0981              17.6766467 423480      3Web                            Web                            Web                            Web                            Web                            Assistant Superintendent                                               Health/PE Teacher                                                      Health/PE Teacher                                                      Health/PE Teacher                                                      Assistant Superintendent                                               22A111111111111122211211112112222222211211121C11112121111121211122222222111111111222222222222222AA222221112222211222211122221221222112221223333321111222212121211111112AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
18Kentucky                    1058              14.4290881 424370      2Web                            Paper (CMS UserID: 10)         Web                            Web                            Web                            Supervisor of Instruction                                              PE/Health Teacher                                                      PE/Health Teacher                                                      PE/Health Education Teacher                                            Director of Public Relations                                           1A2111111111111122221211111AA222222111112111111111111111111111111C1221121111111111C11111111111111111111111211222222222212212222122211112122333222222222222222222221112AAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAA
18Kentucky                    1084              17.6766467 410940      3Web                            Web                            Web                            Web                            Web                            Health Teacher                                                         Teacher                                                                Teacher                                                                Health Teacher                                                         Health Teacher                                                         1A1111111111111222222222222AA222222221111111111111111111111111111122111C111111111111111111111111221221211112122222222211122222222222222222222222222222222222222221121111112222                                                                                                     1212222                                                                                                     1222221 dinistrtion                                                                                         1112
19Louisiana                   0697              14.4290881 701140      2Web                            Web                            Web                            Web                            Web                            Athletic Director                                                      Athletic Director                                                      Athletic Director                                                      Athletic Director                                                      Athletic Director                                                      1A11111111111111111C1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111211111111111122112222222111111111112221 SAFETY                                                                                              2AAAAAA                                                                                                     1221221 ADMIN                                                                                               1111
