15Indiana                0541             19.8905491 463500  1Web                         Director of Food Services                                                122A1111111144444243344C4443444334443222222212222222222221111112111111122131112122225CC111C1C2222122212122221112221222121112212331222233121323333233321113224112222111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     212212                                                                                                     
15Indiana                0577             19.8905491 474410  1Web                         Food Service Director                                                    1112111111114434313334444344444443434212122222222222122221112122111111111141111112215222113152222131111111111111111211112122212211222223222223333223322222322211122211112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222222                                                                                                     
15Indiana                0711             19.0451613 467330  3Web                         Food Service Director                                                    11111111111144C4413333443342455C32444111111111111121111121111111111111111151121212213222112112222121111111111111111111111111111211111111111121221131223112311111211111112211121212                                                                                                     1222212                                                                                                     1122222                                                                                                     212211 Certified Chef ACF                                                                                  
15Indiana                0717             19.8905491 478420  1Web                         Food Service Director                                                    111212221211434443431342234444444444421111211221212222222111112221111111115111111223322221211222213121111111111111111111112221222122222222222222C222222122222111111111112221221222                                                                                                     1122121 sychology                                                                                           1221222                                                                                                     222212                                                                                                     
15Indiana                0507             19.0451613 465740  3Web                         Food Service Manager                                                     112A121122214144324344332455555CC34432321322222221222222211121212112C11111122222221212222122122221212112212111C11212CC1C1CCC212331222323221322332233333113323111111211112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     212212                                                                                                     
15Indiana                0875             19.8905491 474410  1Web                         Food Service and Coordinated School Health Director                      112A111111114444444444434444444444444211111111111111212121111112111111121121111112215222112152221122212111111121121112122122211311111112222111111111113222131211111111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     122212                                                                                                     
15Indiana                0876             15.9286395 473700  2Web                         Coordinator of Food Services                                             11121111121144444133344343455454444341222222222222222222211121CCC112111211221211122C5CCCC1C1122121C2222222222212221222122C222223323333331213333333333333333332333221112AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
15Indiana                0911             25.0666667 471700  4Web                         Cafeteria Director                                                       112A121122214244323323323243434334433222212212221121122111111111111111111121111112225222222152222221211111111111111111111111112331212323121132333333332223222212322211112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222222                                                                                                     
15Indiana                0936             25.0666667 471700  4Web                         Food Service                                                             112A12111112AAAAAAAAAAAAAAAAAAAAAAAAA23222222222222C2222212122222222222211522221221352222222522221212222212222222211121C11222111211112231222323321322111222341122221112AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
15Indiana                0975             19.8905491 475860  1Web                         Food Service Director                                                    112A111122214444214423322355555443444222222222222121222221111122211211111112212222221222213212222221212211222222221222111222122331222323121333333333333333323222322111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222221 ServSfe                                                                                             
15Indiana                1061             19.0451613 465740  3Web                         Food Service Director                                                    122A11111222AAAAAAAAAAAAAAAAAAAAAAAAA222222222222222222221112222211211121112211122225222212252222122222222222222222222222222212331333323222323332332323112333111322111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222222                                                                                                     
15Indiana                1116             25.0666667 471700  4Paper (CMS UserID: 10)      Cafeteria Manager                                                        2AAA1211121143143423333444434344444341111122122221112222111111112111111121C1212112225CCCCC225CCCCC2C211111111122221111111112211131233333122133331133313213322211322212AAAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
15Indiana                1122             15.9286395 473700  2Web                         Food Service Director                                                    112A1111C2214444C3313C3CCCC54554434242CCCC2222222CCCCCCCC111C1CCCCCC1112111CCCCCCCCC5CCCCCCCCCCCCCC222222222222222CCCCCCCCCCCCCCCCCCCCCC222CCCCCCCCCCCCCCCCCCCCCCCCCCCC12222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     2C2212                                                                                                     
16Iowa                   0014             19.8905491 505110  1Web                         Food Svc. Manager                                                        112A121111114244444333432441444444434211121212211122222121212211211111121121111112211CC111C11CC111C11111111111111111111111111122112223122211222211222111121141111111111CCCCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCC                                                                                                     
16Iowa                   0023             19.8905491 502010  1Web                         CFO                                                                      11111111111144444344444444444444444442111122221222222222211111112111111111211121122132221111322211111111111111111111111111111112111111122221112211211111111141112111212AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
16Iowa                   0313             19.0451613 500720  3Web                         Food Service Director                                                    111112111211433432434333C3434444334332121122121111212221211C1112111212C2312111112222522111215221112121111111111112122211212221223132232322222233212232222212222212C211112221122222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     212212                                                                                                     
16Iowa                   0549             19.0451613 504590  3Paper (CMS UserID: 10)      Food Svcs. Director                                                      112A121122214244113321333341444444212222222222222222222221212222222211121112211122221221112112211121212111222222221212111122212221333322222223332233322113134111322211112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     112212                                                                                                     
16Iowa                   0690             19.8905491 502010  1Web                         Food Service Director                                                    1211121112114434434433234343444444444212122222221222222221111112111211111122222122221222222112222221212111111111121211112211112321333323222122331133332112333111321111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222222                                                                                                     
16Iowa                   0170             19.0451613 504590  3Web                         Superintendent                                                           11111211121141444233434244414443444442111321122212222222211111111111111111211111122152221122122211211111111C1211221111111111111121333322222222332223322112322211222211112221122222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     222221 School Foods Finncil Mngeent, Iow Det of Ed  Ntionl FSM Institute Helthy School Chl                 
16Iowa                   0905             19.0451613 504590  3Web                         Food Service                                                             112A121112114344323423333341443444433212122212222122222221111122211111123122112112223222113132221131111111111111121212111122212221332322222333333333221112334112321111112221221222                                                                                                     1122222                                                                                                     2AAAAAA                                                                                                     222221 serve sfe                                                                                           
16Iowa                   1069             19.0451613 500720  3Web                         Food Service Director                                                    112A111111114344413333333341444443344233332222222122222221112112222211123121211112211222223112222231212111111112221221111212112211333311222122223131112113122111112111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     212212                                                                                                     
16Iowa                   1097             19.8905491 502630  1Web                         Superintendent                                                           12121111121144344333333CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCC                                                                                                     
17Kansas                 0066             19.0451613 660860  3Web                         Food Service Director                                                    13A1121121114334214434434455455444444222222222222221122121111122112211111141112112225222112252221121212111122221221222121222222121212323122133331123333112134111112111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222222                                                                                                     
17Kansas                 0342             25.0666667 674490  4Web                         Food Service Director                                                    112A1111C21141444134244334424C5CC434423133212222122222222121212112221212112211111222522CC12112222121C1111C2111111212211111112121311C1322222322332133332112134C1C321111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222222                                                                                                     
17Kansas                 0716             15.9286395 664360  2Paper (CMS UserID: 12)      SHPPS                                                                    112A1C1122214414413311311141555444434222221212222222222221212222211222111122222122221222212212222121C11C11C12211121111111112212121121132222333311132313113332213222211112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     2C2221                                                                                                     
17Kansas                 0208             15.9286395 673370  2Web                         Child Nutrition Director                                                 112A11111111342422432442335555533334422222222222222222212111212211121112114221211222CCCCC1C1CCCCCCC121211111C111121111111111112221333323121111223123332123332211111C11112221222221 Orgniztionl Mngeent                                                                                 2AAAAAA                                                                                                     2AAAAAA                                                                                                     222112                                                                                                     
17Kansas                 0216             15.9286395 667130  2Web                         Food Service Director                                                    1112121112114244423324424344444434444222222222212122C12211112121111111111122112122221222111112211131121111112121121111111112212111212311222123222132221123334111221111112221122222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     222221 Ju Strt for New Directors                                                                           
17Kansas                 0255             19.8905491 671330  1Web                         Food Services Director                                                   1CCC1CCCCCC13211134313322341433114444222222222222222222221212122211211121132211122223222222212222221122121211121121112121112122222333C23121313333133332132333213322211112221222212                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     111222                                                                                                     
17Kansas                 0466             25.0666667 674490  4Web                         Food Service Director                                                    13A1111111114344313334433344444444444111112112112111111111111111111211111142212222225222212152222121111111111111111111111111111321222323222222222122221122124111321111112221211212                                                                                                     2AAAAAA                                                                                                     1221222                                                                                                     112111 Certified Child Nutrition Mnger                                                                     
17Kansas                 0414             19.0451613 677490  3Web                         Food Service Coordinator                                                 13A1111112114444333343434455555444444211122112221221221111111121111211111111212112215222122152221231211111111121111111111112112321311311222133332133331113CCCCCCCCCCCCCCCCCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCC                                                                                                     
17Kansas                 0492             15.9286395 673370  2Paper (CMS UserID: 12)      shpps1                                                                   13A11111CCC14111133333433354544444424211131212221221212221111111111211121141111112121222223112222231111111111111111111111122212121222321111231333133331113322111322211112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     112222                                                                                                     
17Kansas                 0172             25.0666667 674490  4Paper (CMS UserID: 10)      Head Cook                                                                112A11112C1144424143143114414454444441CCC322CC222C2C2222C1212C2C212211C23142212122221CCCC13C1CCCC131CCCCCCCCCCCCCCCCCC1CCCCCC121C133C3132221222232333C22132CCC1C32C11CCCCCCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCC                                                                                                     
17Kansas                 0591             19.0451613 664510  3Web                         Cafeteria Manager                                                        112A111122114334334333333344444444444211122222222222222221111122212211122122212122225222212252222122222222222222222222222222212221333332222223332123322112334111321111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222222                                                                                                     
17Kansas                 0735             19.0451613 677490  3Web                         Head Cook                                                                112A121112114334323433223344444444344222122222C2C222222221112122111211111142222122221CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCC                                                                                                     
17Kansas                 0751             19.0451613 664510  3Web                         Superintendent                                                           13A1121112114444423334433444445444444212222222222121222221111111111111111121111112221222111112111121211111CCC1111211111111222111113113132221222222223211121341112221112AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
17Kansas                 0924             19.0451613 664510  3Web                         Superintendent                                                           112A11111212AAAAAAAAAAAAAAAAAAAAAAAAA22223222222222222C221212122211211211112211122211222221212222221212111211121121211111122212121333333122333333333333113334211322112AAAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
17Kansas                 0759             19.0451613 677490  3Web                         Principal                                                                142A11111112AAAAAAAAAAAAAAAAAAAAAAAAA112122212211221121211111111111211121152211112215CCCCC225CCCCC212111111112122211111211212122213223122221233331333311123342113221112AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
17Kansas                 0787             19.0451613 677490  3Web                         Food Service Director                                                    1111111121114444314334444443443444444221322222222222222211212112111211111122212122221222112112222121112111111111111111111111112331321322222133331133331113134111322111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222111 Child Nutrition nd Wellness KS Stte Det of Eduction                                                 
17Kansas                 0899             19.8905491 671330  1Web                         Food Service Director                                                    13A11111211144432243344443555554444342122222122121221222C1112111211211111131111112215222112112221121112111111111121111112112212111122323222321333233321123323212112111112221212222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     222211 certified to tech Helthy edge for SNA                                                               
17Kansas                 0810             19.0451613 665380  3Web                         Food Service Director                                                    1211111111114424433224444444444444444211122211222121222211111111111211111112112112211221111112211111211121111111121111111122112121333323222333333332221112322111312211112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     212221 Certified Child Nutrition Mnger                                                                     
17Kansas                 0943             15.9286395 664360  2Web                         Director of Food Service                                                 13A11111121143243343234333444444344341111111212121211121111111111112111111122111222132222232122222311C1111111111121112111112122221322322121122222233332222224211212111112221221222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     112222                                                                                                     
17Kansas                 0687             19.0451613 665380  3Web                         Superintendent                                                           112A12222222AAAAAAAAAAAAAAAAAAAAAAAAA211122222222222222221112212211211121121111112221222223252222231212121221222121222221222222321333323222222223333333313333213322212AAAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
17Kansas                 0956             25.0666667 674490  4Paper (CMS UserID: 12)      shpps                                                                    122A12111222AAAAAAAAAAAAAAAAAAAAAAAAA222222222222222222221212222222211122152212122231CCC222112221122222222222222222222222222212111222312121221333331111112134111322211112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     212112                                                                                                     
17Kansas                 1038             19.0451613 660860  3Web                         Student Nutrition Coordinator                                            122A12111112AAAAAAAAAAAAAAAAAAAAAAAAA211121222222222222221112121111111111141111112221222112112221131211111111111111111111122111121222323222322222233322222223212322111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     212212                                                                                                     
18Kentucky               0113             15.9286395 404220  2Web                         Food Service Director                                                    112A11111122AAAAAAAAAAAAAAAAAAAAAAAAA112122212221C21222221111121211211C11112222222135222C22112C22221112111111121121111121222111331222323121123333133333113334211322211112221222122                                                                                                     2AAAAAA                                                                                                     1222122                                                                                                     112222                                                                                                     
18Kentucky               0146             19.0451613 410940  3Web                         Food Service Director                                                    11111111111144343233333343444434444332111212121211222212211111111111111111511111122152111231122111112111111111111111111111112123211111212212333333333331133332CC321111112221122222                                                                                                     1222221 Ethics                                                                                              2AAAAAA                                                                                                     112111 Te Nutrtion Trinings                                                                                
18Kentucky               0162             25.0666667 425390  4Web                         Instructional Supervisor                                                 112A1211122144443333333333444443434442113322112222212C2221111111111111111111112112214221112112221121111111111111121111111122111221112323111122331133322112134111322211112221212222                                                                                                     2AAAAAA                                                                                                     1212221 Suervision of Instruction  Princilshi                                                               212222                                                                                                     
18Kentucky               0240             15.9286395 404220  2Web                         Director of Food Services                                                112A121112114443424433233343444444433212122212222222122121111111111111111112222222135222121112221221112111111111121222111212112321222322121222332233332233222122322111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     212212                                                                                                     
18Kentucky               0361             19.8905491 405020  1Web                         Practical Living Content Specialist                                      1211111112214434333433443355555113443111221112111111122221111112111111121151111112215221113112211131111111111111121111111212111311111313121122322132322112314111111111112221222212                                                                                                     1222221 Cheistry                                                                                            1122222                                                                                                     211221 Licensed Dietitin                                                                                   
18Kentucky               0444             19.0451613 423480  3Web                         Food Service Director                                                    111111111121433333333C333345455443333112132212212111222121111111211211121112221122223221112252212211212121111112221111111122212331333323122121333133332C13333211321111112221222212                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     122222                                                                                                     
18Kentucky               0480             15.9286395 424310  2Web                         District Food Services Director                                          121112111212AAAAAAAAAAAAAAAAAAAAAAAAA121122212122221111221111112111211121142212112213221112112221121211111111111111111111111112331333333121122331133331113334111322211112221122222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     212222                                                                                                     
18Kentucky               0981             19.0451613 423480  3Web                         Food Service Manager                                                     142A11111112AAAAAAAAAAAAAAAAAAAAAAAAA211122212221212222221112111111111121151112212213211112112212121211111111112221111111222212121111223121CCCCCCCC22111113241111111112AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
18Kentucky               1058             15.9286395 424370  2Paper (CMS UserID: 18)      Director of Food Services                                                11111111111143342343333333444454C34341111221112122111212111111112111111111412121122322111111C2211111111111111111121111111111112311111111121C11111111112111111111111211112211221222                                                                                                     2AAAAAA                                                                                                     2AAAAAA                                                                                                     112221 sfe serve                                                                                           
18Kentucky               1084             19.0451613 410940  3Web                         Food Service Manager                                                     111212111112AAAAAAAAAAAAAAAAAAAAAAAAA222222222222122222221111111211221122232112112211221222212222221211111111111111111111111112222232223222222333333332112233121312111112222AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     212221 certified with the county Helth dertent                                                             
19Louisiana              0697             15.9286395 701140  2Web                         Child Nutrition Director                                                 1112111112114444444434444441444444444111112112212122122121212111111111111152212222214221111112211211111111111111111111111111111211111322111111221122222112134111112111112221222212                                                                                                     2AAAAAA                                                                                                     1221222                                                                                                     212221 Food Sfety Certificte                                                                               
20Maine                  0867             19.0451613 046050  3Web                         Food Service Director                                                    13A1111111114344434423434343443444444111112211122111111111112211111111111111111112211222212112222121111111111111111111111111121121222222121111221122213112333112321111112212AAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     222111 DTR                                                                                                 
20Maine                  0868             25.0666667 049880  4Paper (CMS UserID: 11)      School Nutrition Director                                                11111111111144344344244443444111344341111222222211112212112121211111111111111111122132222121122221212111111112111211121111111111211222221211212231222221123341113211111CCCCCCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCCC                                                                                                     CCCCCC                                                                                                     
20Maine                  0866             25.0666667 049880  4Web                         Principal                                                                121112111112AAAAAAAAAAAAAAAAAAAAAAAAA1111222222221112222111122121111111111422121122222211111122211111111211122112211221112222122112333231211113111311111111141113211112AAAAAAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAAA                                                                                                     AAAAAA                                                                                                     
21Maryland               0378             19.8905491 217010  1Web                         Food Service Officer                                                     111111111112AAAAAAAAAAAAAAAAAAAAAAAAA112112211222211222111212112211111111152212122223112212112222122211121111111121222111112112331333333111323332333333113334212222211112221222212                                                                                                     1221222                                                                                                     1122222                                                                                                     121222                                                                                                     
