17Kansas                 0943             16.4229172 664360  2Web                         Assistant Superintendent                                                 1122211111222213422212122221111111222121122221211221122122111112121111111212
17Kansas                 0687             19.5496689 665380  3Web                         Superintendent                                                           1112211111222211352222222222211111222222222221222222222222221112222222AAAAA2
17Kansas                 0956             23.9490446 674490  4Paper (CMS UserID: 12)      shpps                                                                    11112111112222114C3222222222222222222222222221221222222222222222222222AAAAA2
17Kansas                 1038             19.5496689 660860  3Web                         Director of Educational Programs                                         1111111111124213452211112221112111111111111221211211111122222222222221313312
18Kentucky               0113             16.4229172 404220  2Web                         APRN, School Health Coordinator                                          111221111114441145221111121222121122222C222221222212112222221212222221211112
18Kentucky               0146             19.5496689 410940  3Web                         Health Services Coordinator                                              1112211111114413412222122122111111221112222111112221222222222212222111222222
18Kentucky               0162             23.9490446 425390  4Web                         District Health Nurse                                                    1111111211114211433222222222222211222222222222211221222222221121221122AAAAA2
18Kentucky               0240             16.4229172 404220  2Web                         Nurse/Health Coordinator                                                 1112211111144413452222222222211111222222222221212221222222221212122121221221
18Kentucky               0361             20.2473690 405020  1Web                         Practical Living Content Specialist                                      1112211211122211452222222222211111221222211221222121222221221222222222AAAAA2
18Kentucky               0444             19.5496689 423480  3Web                         Director of Student Services                                             11122C11111142134322C1122221111111121221C11222211211222122112212211211121212
18Kentucky               0463             16.4229172 424370  2Web                         Executive Director Academic Services and Research                        1112211211114311453222222222211111222222222222222222222222222222222222AAAAA2
18Kentucky               0480             16.4229172 424310  2Web                         District Personnel Coordinator                                           1111111111112111452211112222211111222222222221222221222222221122222122AAAAA2
18Kentucky               0981             19.5496689 423480  3Web                         Food Service Manager                                                     1112211221142213313222222222222211222222222221222222222222222222222222AAAAA2
18Kentucky               1058             16.4229172 424370  2Web                         Director of Public Relations                                             111211121112421145C22222222221112222222222212222222122222222C222222222AAAAA2
18Kentucky               1084             19.5496689 410940  3Web                         Nurse                                                                    111111111111233A4A2222122122111111121222111221211222222222112112221212AAAAA2
19Louisiana              0697             16.4229172 701140  2Web                         Risk Management/Benefits                                                 111111111144443A4A2222222221111212221222221221222211222222222222112121222222
20Maine                  0867             19.5496689 046050  3Web                         Educational Technician                                                   111221111144443A4A2222222222222221222222222221211221222222222222222122AAAAA2
20Maine                  0868             23.9490446 049880  4Web                         District Health Coordinator                                              111111111142423A4A3222222222111111122221122222211121111222122212222121111111
20Maine                  0866             23.9490446 049880  4Web                         Principal                                                                111121111122223A4A2212122222211111221221211221111111222212212111221121111112
21Maryland               0064              1.0581668 212021  5Web                         Manager                                                                  1111111112114213252212122221111111121222111112112111112121211222212211223222
21Maryland               0378             20.2473690 217010  1Paper (CMS UserID: 18)      Benefits Specialist II                                                   1111111CC122223A4A2211111221111111121111111121212111121122111212221221111211
21Maryland               1136             16.4229172 218040  2Web                         Lead Human Resources Specialist                                          1111111111444421412212112222221112222221221221112111122122111212111221111311
22Massachusetts          0009             20.2473690 010300  1Web                         Human Resources Director                                                 111111111124443A4A22222222222212112222222222212222212222222211222C2222AAAAA2
22Massachusetts          0056             20.2473690 017210  1Web                         Principal, Ashland High School                                           111221122144443A4A3222222221211221222222222222222121222222222222222222AAAAA2
22Massachusetts          0100             20.2473690 019840  1Web                         School Nurse                                                             111121111144443A4A2222222222221122222222222221222121222222222222222121221222
22Massachusetts          0182             20.2473690 018260  1Web                         Personal Assistant                                                       111111111144443A4A2CC1111CC1122212121221211121222122222222221111222222AAAAA2
22Massachusetts          0309             20.2473690 018260  1Web                         HR                                                                       111111111124433A4A2222222222211211222221212221212122222222221CCCCC1222AAAAA2
22Massachusetts          0317             20.2473690 010300  1Web                         Assistant Superintendent for Business                                    111111111122223A4A3211122222121111222222222221222121222222221222222111331222
22Massachusetts          0397             19.5496689 012570  3Web                         District Treasurer/Personnel                                             111111111144443A4A2211112212111111222221121221212221112122222122222121111212
22Massachusetts          0420             19.5496689 012570  3Web                         School Nurse                                                             1111211111444411452222122C21222122222222222222212221222122112222222222AAAAA2
22Massachusetts          0423             20.2473690 018260  1Paper (CMS UserID: 10)      Human Resources Coordinator                                              CCCCCCCCCC44433ACCC2222222211111CCCCCCC1C111111121212CCCCCCCCCCCCCCCCCCCCCCC
22Massachusetts          0436             19.5496689 010380  3Web                         School Psychologist                                                      111112121144443A4A2222222222221211222222222221222122222222221222222222AAAAA2
22Massachusetts          0455             19.5496689 010380  3Web                         Nurse                                                                    111221111144443A4A3222222222222212222222222221222222222222221222222222AAAAA2
22Massachusetts          0481             20.2473690 017210  1Web                         Welnss Coordinator                                                       111111111144443A4A2222222222221111222222211221212121222222222121211222AAAAA2
22Massachusetts          0569             20.2473690 017300  1Web                         Assistant Superintendent for Human Resources                             111111111122443A4A2222222222211211222222211111111121111222221122222221111222
22Massachusetts          0581             20.2473690 014600  1Web                         Director of Pupil Services                                               111121111124443A4A2222122221111211121222121222112121222222222222222122AAAAA2
22Massachusetts          0685             20.2473690 014600  1Paper (CMS UserID: 10)      Superintendent                                                           1CCCCCCCC211441311222CCCCCC1111111CC1CCC111222111111112222221121221221CCCCC1
22Massachusetts          0691             16.4229172 027450  2Web                         Director of Support Services                                             111121121122423A4A2222222222211211122221211221122122222222221111212222AAAAA2
22Massachusetts          0424             16.4229172 027450  2Web                         Nurse                                                                    111111111144443A4A3212112222122112222222122221212121222222222222212222AAAAA2
22Massachusetts          0722             16.4229172 010600  2Web                         Director of Health and Safety                                            111111111144443A4A2222222222211112222222211221212121122222221212122221111112
22Massachusetts          0779             19.5496689 019850  3Web                         Guidance and Health Director                                             11111111111444114122222222222211112222212111111C2111112222222222222221311111
22Massachusetts          0971             19.5496689 012570  3Web                         Business Manager                                                         111211111144443A4A22111122211212112222121212211121112212C2222212222121222222
22Massachusetts          0978             19.5496689 012570  3Web                         Wellness Coordinator                                                     11111111114444CCCC2C111CCC11CCC111CCCCCC1CC221211CC1C1112C22CCCCC111C111122C
22Massachusetts          1054             20.2473690 018260  1Web                         Nurse                                                                    11111111C14444244A322222222222211122122222222121C12C22CCCCCC122222122CCCCCC2
22Massachusetts          1094             20.2473690 024720  1Web                         Director of Personnel                                                    111111121144443A4A3222222222221211222222222222222122222222222222222222AAAAA2
22Massachusetts          1123             20.2473690 014600  1Web                         Director of Health Care Services                                         111121111141443A4A2211121221111112122221111221112121112122121212212121111112
22Massachusetts          1021             19.5496689 012570  3Web                         Superintendent                                                           111111111144443A252221111221111111121211111221112111212222222211221121111111
23Michigan               0073             23.9490446 496190  4Web                         Principal                                                                111111111144443A4A3222222222211211222222222222221222222222222222222222AAAAA2
23Michigan               0193             20.2473690 483460  1Web                         Superintendent                                                           1111111111CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
23Michigan               0258              1.0581668 482181  5Web                         Chief Human Resources Officer                                            1111111112112311212222222222222222221222211122112222222221212222211222AAAAA2
23Michigan               0327             16.4229172 481220  2Web                         Personnel                                                                1111C1111112423A4A322222222221C111221C21222222222222C22222222222222222AAAAA2
23Michigan               0446             19.5496689 492690  3Web                         Superintendent                                                           111111121144443A4A2212122222111111222222221221222122222222222222222222AAAAA2
23Michigan               0511             23.9490446 496190  4Web                         Principal                                                                111111111144443A4A3222222222221222222222222222222222222222222222222222AAAAA2
23Michigan               0546             23.9490446 496190  4Paper (CMS UserID: 10)      SHPPS                                                                    1111111111444413422222222222211121222222222221211222222222221222221222AAAAA2
23Michigan               0618             19.5496689 490700  3Web                         Business Manager                                                         111111111122223A4A2222222222211111222222222221122222222222112222222212AAAAA2
23Michigan               0684             19.5496689 492690  3Web                         District Secretary                                                       111111C2C142223A4A32222222222112112222222222222222C2222222222222222222AAAAA2
23Michigan               0713             19.5496689 499350  3Paper (CMS UserID: 16)      SHPPS                                                                    111111111122223A4A3222222222222222222222222222222222AAAAAAAAAAAAAAAAA2AAAAA2
23Michigan               1033             19.5496689 493330  3Web                         Administrative Assistant to Curriculum Director                          111111121124223A4A2222222222221211222222222221222222222222222122222222AAAAA2
23Michigan               1068             20.2473690 481110  1Paper (CMS UserID: 10)      SHPPS                                                                    111111111111433A4C3222222222211111222212222222222222CCCCCCCC2222222221113312
23Michigan               1132             20.2473690 481890  1Web                         Superintendent                                                           1112111111224222252222222222C11112222112222222211122222222221222C21222AAAAA2
23Michigan               1159             19.5496689 480970  3Web                         Superintendent                                                           11111111112222224522222222212111112222222222212112222222222111C1222222AAAAA2
24Minnesota              0078             19.5496689 553080  3Web                         Community Education Director                                             111111111144443A4A2222222221111122222222122221211221222122211222222111111212
24Minnesota              0088             19.5496689 566340  3Web                         Conference Adminstrative Support                                         112121111122223A4A3222222222211222222222212221222122222222222222C22222AAAAA2
24Minnesota              0101             19.5496689 553080  3Web                         HR Director                                                              111111111144443A4A2222222222211111122221121221211111122122111112222121211211
24Minnesota              0323             20.2473690 553180  1Web                         Business Office Manager                                                  111121111124443A4A2222222222212222222222222221211121222122222222222122AAAAA2
24Minnesota              0187             19.5496689 562440  3Web                         Superintendent                                                           121221111144443A4A2222222222221222222222222222222222222222222222222222AAAAA2
24Minnesota              0195             19.5496689 566340  3Web                         Elementary Teacher/Wellness Committee                                    111221222144443A4A2222222221211111222222122221211221211122222222222111211222
24Minnesota              0203             19.5496689 562440  3Web                         Wellness Coordinator                                                     111221111122223A4A2212121221111112222222222121121221211122122222222121313321
24Minnesota              0244             19.5496689 562440  3Web                         School Nurse                                                             112221111122223A4A2221112221121122222222222221211212112222222222222221131332
24Minnesota              0307             19.5496689 559810  3Web                         Wellness Employee Leader                                                 111121111143333A4A2222222221111111221222222221211221112122112222222221222221
24Minnesota              0567             19.5496689 559810  3Web                         School Nurse                                                             111211222142423A4A2222122222211111222112222221212122222122212222222221331222
24Minnesota              0666             20.2473690 553620  1Web                         Assistant Community Education Director                                   111211121144443A4A2212111221122122122222122221212221112122122212222221333331
24Minnesota              0683             20.2473690 551090  1Web                         Human Resources Specialist                                               111111111122423A4A2222222221111111121221211121111121222122111221221221111211
24Minnesota              0993             20.2473690 553620  1Web                         Human Resource Director                                                  111111111124443A4A2222222222211222222222222221212211222221222222222221121222
24Minnesota              1024             23.9490446 563160  4Paper (CMS UserID: 12)      SHPPS                                                                    111121111144423A4A2222222222211221222222222221222222222222222122221222AAAAA2
24Minnesota              1063             23.9490446 563160  4Paper (CMS UserID: 17)      k-12 Dean of Students                                                    111211222144423A4A3222222222211111222222222221212222222222222222222222AAAAA2
24Minnesota              1078             19.5496689 559810  3Web                         Health Teacher                                                           111111111144443A4A2222222222211111222222222221212211222122222222222121112212
24Minnesota              1100             20.2473690 553910  1Web                         Director of Special Services                                             111111111122223A4A2211112221111111122221122222211112112122111121222211111212
24Minnesota              1148             20.2473690 559470  1Web                         Wellness Committee Coordinator                                           111121121144443A4A3221112222221211222222211222211111112122112212121121111212
25Mississippi            0062             23.9490446 388240  4Web                         Director of Instruction                                                  111111121144423A4A322212222222222222222C2222212222212222222221122221C2AAAAA1
25Mississippi            0564             16.4229172 389300  2Web                         Registered Nurse                                                         112221222144443A4A2211112222211111222122222222212221112222222212221221222222
25Mississippi            0628             23.9490446 396660  4Web                         Nursing & Health Services Coordinator                                    111221111142423A4A22111122211222111221221CC221211212112222211111221211111211
25Mississippi            0689             23.9490446 388580  4Paper (CMS UserID: 11)      Food Service Director                                                    111111122142423A4A2222222222211112222222221222222212CCCCCCCCCCCCCCCCC2AAAAA2
25Mississippi            0720             23.9490446 396660  4Web                         Superintendent                                                           111221111144423A4A322222222221121C222122122221211222222222222122222222AAAAA2
25Mississippi            0743             23.9490446 388580  4Web                         Business & Food Service Manager                                          111111111122223A4A212C111111212221222222221221221221222222222112222222AAAAA1
25Mississippi            0811             23.9490446 388240  4Web                         Curriculum Director                                                      C21221222141423A4A2122222222222211222212C22222222222222222222222222222AAAAA2
25Mississippi            0968             23.9490446 396660  4Web                         Nurse                                                                    111111111141433A4A3C22222222222222222222222222222222222222222222222222AAAAA2
26Missouri               0160             16.4229172 638300  2Web                         Staff Health Coordinator                                                 1112211C1144223A4A32222222222212122C1222222221122222222222222222222222AAAAAC
26Missouri               0199             23.9490446 656290  4Web                         Athletic Director                                                        1112211111222222212211112211111111222222122221211211111122112212222111111312
26Missouri               0227             23.9490446 656290  4Web                         Nurse                                                                    121222222242423A4A2211122222122122222222222221222212222222222222222222AAAAA2
26Missouri               0360             16.4229172 636010  2Web                         Executive Director, Student Support Services and Human Resources         111221CCC122223A4A221111212221111112122221122112212222222C222211C2222133111C
26Missouri               0391             19.5496689 650100  3Web                         Superintendent                                                           11122111112222144A22C2222221111211221121121221212221222222222222222122AAAAA2
26Missouri               0392             23.9490446 656290  4Web                         Nurse                                                                    1111111111222222212212122222211112121112221221211212112222222222222222AAAAA2
26Missouri               0458             16.4229172 638300  2Web                         Superintendent                                                           111112111142222221221111112111111122222C222221112212111122221112221222AAAAA2
26Missouri               0490             23.9490446 656290  4Web                         !st grade teacher                                                        1111111111444413422212122222221211222222222221212221111111112222222221121221
26Missouri               0513             19.5496689 640620  3Web                         Assistant Superintendent                                                 111112212124443A4A3211112222111212222222222221222211122122222122221121222212
26Missouri               0519             16.4229172 638300  2Web                         Director of Health Services                                              111221111144443A4A3222222222221111222112222221222222212222222222222221331312
26Missouri               0534             20.2473690 634610  1Web                         Humon Resources Coordinator                                              111221121124243A252222222222211111222222222221212221222222221222222122AAAAA2
26Missouri               0535             20.2473690 631220  1Web                         Lead Nurse                                                               1111111111144413412221122122111211222222222221211121222222222222222221333331
26Missouri               1114             16.4229172 636010  2Paper (CMS UserID: 17)      SHPPS                                                                    111111111122223A252222222222222222222222222111112112222222222222222222AAAAA2
26Missouri               0583             19.5496689 656100  3Web                         Director of Health Services                                              111221111122223A213211112222222111222112222222221212222222222222222221211221
26Missouri               0593             20.2473690 634610  1Web                         Secretary                                                                111221111124223A4A3222222222211111222222222222222222222222221222222222AAAAA2
26Missouri               0614             23.9490446 656290  4Paper (CMS UserID: 21)      Superintendent                                                           11112211112222222C2221122222211211222222222221222212222222222222222222AAAAA2
26Missouri               0694             20.2473690 650810  1Web                         SHPPS                                                                    111221222144443A4A2222222222211211222222222222211222222222221222122222AAAAA2
26Missouri               0763             20.2473690 634610  1Web                         Nurse                                                                    1111111221424C22252221122222222222222222211221221221222222221122222222AAAAA2
26Missouri               0885             16.4229172 631370  2Web                         Benefits Specialist                                                      111C1111114444242CC11C11212CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
26Missouri               0894             20.2473690 630250  1Paper (CMS UserID: 12)      Benefits Coordinator                                                     111111121144233A4A2211112121111111121221111221212111221122211212211111111212
26Missouri               0953             19.5496689 640620  3Paper (CMS UserID: 12)      shpps                                                                    111111111144443A4A2211112221121111121111111221211111111122112111211111111212
26Missouri               0972             19.5496689 650100  3Web                         School Nurse                                                             1112211111222211412211112121111111222112122221211211112122122212121111111211
26Missouri               0979             23.9490446 656290  4Web                         Elementary Principal and Wellness Committee Chair                        121112222142423A4A3211112222221211222222222222221111121122222222222121222221
26Missouri               0982             23.9490446 656290  4Paper (CMS UserID: 17)      SHPPS                                                                    111111111144443A4A22111121211221112222212212C1211C11222222222212221221131332
26Missouri               0990             19.5496689 630840  3Web                         Administrative Assistant, Payroll                                        111221121144443A4A22111121211C11111222222222221C1C21111122222212221111111312
26Missouri               0169             16.4229172 636010  2Web                         Assistant Superintendent                                                 111111222121223A4A2211122222211111222222222221122211221122222222222222AAAAA2
26Missouri               1036             20.2473690 650810  1Web                         Superintendent                                                           111221122122223A4A322222222221111C222222222222221222222222221122222221111332
26Missouri               1059             19.5496689 630840  3Web                         Nurse Supervisor                                                         1111211111444413153222222122211111221112222221222212222222222211221221231112
27Montana                0029             19.5496689 597580  3Web                         Business Manager                                                         1111211111242213413211112222211111222222222222C22121212222221222221122AAAAA2
27Montana                0124             16.4229172 594170  2Web                         Director of Human Services                                               1111111211212213412211112221211111221111221121211121222222221111221122AAAAA1
27Montana                0222             16.4229172 594170  2Web                         Superintendent                                                           111CC2222123441345222222222221121122C2222C2221221222212222221222222222AAAAA1
27Montana                0234             16.4229172 594170  2Paper (CMS UserID: 10)      Principal                                                                111111CCC1424211422222222222211211222222222222211222222222222222222221313222
27Montana                0248             23.9490446 599200  4Web                         Superintendent                                                           2AAAAAAAA1C4441345322222222221C111221121121222222222222222222222222222AAAAA2
27Montana                0345             19.5496689 597580  3Web                         Principal K-8                                                            1112222221424211412222222221111111121122121211211212122222212122222221111211
27Montana                0745             23.9490446 599200  4Web                         School Administrator                                                     1111111221444413412222222222211222221222122C22222222222221222222222122AAAAA2
27Montana                0393             19.5496689 597580  3Web                         Superintendent/Curriculum Director                                       1111111112414413422211112111211111122111211111221211222221222222222122AAAAA2
27Montana                0395             19.5496689 597580  3Web                         Superintendent                                                           1111111221422213452211112221111111222212121221211212222222221222222221331331
27Montana                0613             23.9490446 599200  4Web                         Clerk                                                                    12211122214441114521111122222111112222222221C11222122222222222222C2222AAAAA2
27Montana                0663             19.5496689 597580  3Web                         Superintendent                                                           1112212221244211C53222222222211111222122222121212222222222222222222222AAAAA2
27Montana                0746             19.5496689 597580  3Web                         Superintendent                                                           11122112112222134522222CC221211111221222222122221122122222222222222222AAAAA2
27Montana                0958             23.9490446 599200  4Web                         Superintendent                                                           1111111221444411453222222222211211222222222222222222222222222222222222AAAAA2
27Montana                1117             19.5496689 597580  3Web                         Business Mgr/ District Clerk                                             1111111211444413413222222222211111222222222222222222222222221222222222AAAAA2
28Nebraska               0016             16.4229172 693370  2Web                         HR                                                                       111112222144223A4A2222222221111111221222222221211112121222211112222121112212
28Nebraska               0384             20.2473690 680660  1Web                         Middle School Instructor and Fremont Education Association Representative111211111144443A4A2211111221111211121211122221211212111122211112222221111112
28Nebraska               0387             19.5496689 684560  3Web                         Nurse                                                                    1112111CC122423A4A2222222222221212222222222221221222222222211222222222AAAAA2
28Nebraska               0404             16.4229172 691450  2Web                         Assistant Principal                                                      111111111142443AC52211112221111111122122122121111211221122111112121121211222
28Nebraska               0529             16.4229172 691450  2Web                         Superintendent                                                           111211122142223A4A22222222C2211111221122122221211222212222112212222221222222
28Nebraska               0651             19.5496689 684560  3Web                         Business Manager                                                         111111111144423A4A2222222221211111221222211221122112222222221222222221212322
28Nebraska               0767             20.2473690 680460  1Web                         Assistant Superintendent for HR                                          1111111111223322452211112221111111121111C11121112111221222222112212111111111
28Nebraska               0800             23.9490446 690200  4Web                         Bookkeeper                                                               111211111144423A4A2222122221222211222222222222212212212122122222222221111311
28Nebraska               0939             16.4229172 693370  2Web                         Faculty and Staff Health Promotion                                       111111121122223A4A2221112211111111122222211221212111112222111112222121121112
28Nebraska               0165             19.5496689 684560  3Web                         School Nurse                                                             1CC211121142423A4A2222222222211112222112222221222222222222222222222222AAAAA2
28Nebraska               1080             20.2473690 680660  1Web                         Physical Education Instructor                                            111111111144443A4A2222222222221222222222221221221222122222221221221222AAAAA2
30New Hampshire          1168             20.2473690 035700  1Web                         Superintendent                                                           1111111111124213412222122221111111222222122221211211222222222212212222AAAAA2
30New Hampshire          1167             20.2473690 035700  1Web                         School Nurse                                                             111221111114443A4A2222222222212211222222222221222222222222222222222222AAAAA2
30New Hampshire          1169             19.5496689 034460  3Web                         Wellness Coordinator/FACS Teacher                                        111111CCC144443A4A2222222222122221222222222221211221222222222222222222AAAAA2
31New Jersey             0058             20.2473690 080590  1Web                         Superintendent                                                           111111111114223A453222222222211222222222222222221222222222222222222222AAAAA2
31New Jersey             0085             20.2473690 080590  1Web                         District Certified School Nurse                                          1111111111144413413222222222222122222212222222222222222222222222222222AAAAA2
31New Jersey             0132             20.2473690 074050  1Web                         School Nurse                                                             111111111214443A4522222C2222222212222112222222222222222222222222222222AAAAA2
31New Jersey             0153             19.5496689 082100  3Web                         Assistant Superintendent                                                 111111121114443A352222122221111111121112211221211222112222222121121121111111
31New Jersey             0156             20.2473690 070720  1Web                         School Nurse                                                             1111111111144413453222222222212111221112122222212222222222222222221221113212
31New Jersey             0200             20.2473690 070130  1Paper (CMS UserID: 12)      Human Resources Coordinator                                              11111C12C1144413413222222222222222222222222222222222AAAAAAAAAAAAAAAAA2AAAAA2
31New Jersey             0253             19.5496689 082100  3Web                         Superintendent                                                           111211111214441341312111C111111211222222222221221122222222222222222222AAAAA2
31New Jersey             0320             20.2473690 070720  1Paper (CMS UserID: 10)      Nurse                                                                    1111111111124413412222222222111212222222122212211222222222222222222222AAAAA2
31New Jersey             0367             20.2473690 080370  1Web                         School Nurse                                                             1112111111144413413222122222211112222222222222222222222222222222222222AAAAA2
31New Jersey             0450             20.2473690 076470  1Web                         Nurse                                                                    1111111111144411452222222222222222222222222221212222222222222222222122AAAAA2
31New Jersey             0474             20.2473690 077330  1Web                         Human Resources Manager                                                  1111111212124211413222222221211111121112211221222122212222221121112221222332
31New Jersey             0648             19.5496689 082100  3Web                         School Nurse                                                             11211111121444134121111111112111111CCCCCC1122212C1222222222222222212212212C2
31New Jersey             0677             20.2473690 078560  1Web                         Superintendent of Schools                                                111C111112124411412222222222211111221222222221222221112222221222212221122212
31New Jersey             0678             20.2473690 080590  1Web                         Head School Nurse                                                        111111111244443A453222222222211121222112222222122222222222222222222222AAAAA2
31New Jersey             0701              1.0581668 070291  5Web                         Director                                                                 1211122221144413453222222222222222112222211222222122222222222222222222AAAAA2
31New Jersey             0712             20.2473690 070680  1Web                         School Nurse                                                             1111111C1C144413453222222222221212222C12222222222222222222222222221222AAAAA2
31New Jersey             0730             20.2473690 076470  1Paper (CMS UserID: 13)      Superintendent                                                           11111111121444144A2222222222211211222222222222222121222222222222222122AAAAA2
31New Jersey             0773             16.4229172 075030  2Web                         Supervisor of Employee Benefits                                          1111111112144413413222222222211111221112222222122221112211222222222221331331
31New Jersey             0804             20.2473690 087300  1Web                         Superintendent                                                           1211111222142411413222222222211111222112222222221222122222221222222222AAAAA2
31New Jersey             0460             20.2473690 077300  1Web                         Business Administrator                                                   111111111211441342221112222111121122222222222CC11222221221222222222222AAAAA2
31New Jersey             0900             20.2473690 070680  1Web                         School Nurse                                                             111111111C14441335222212222221111112C112222221222221222222222C22221221111111
31New Jersey             0957             20.2473690 082250  1Web                         Secretary to the Superintendent                                          1112111211224413412222222221111111222222122221111222222222222212222221113311
31New Jersey             0962             20.2473690 088350  1Web                         Secondary Nurse                                                          1111111112144413413222222222221112221112222222122222222222222222221222AAAAA2
31New Jersey             1056             20.2473690 077300  1Web                         Nurse                                                                    111111111114443A413222222222221211222222222222222222222222222222222222AAAAA2
31New Jersey             1060             20.2473690 070330  1Web                         Human Relations                                                          111211121C44441345CC1C1CCCCC1C1CCCCCCCCCCCCCCCCCCC1CCC222222CCCCCCCCC1CCCCC2
31New Jersey             1109             20.2473690 070680  1Web                         Superintendent                                                           11121211121444144A3222222222111222222222211222222221222222222222222222AAAAA2
31New Jersey             1154             20.2473690 070720  1Web                         Assistant Principal                                                      1112111221444411413222222222212222222222222222222222222222222222222222AAAAA2
32New Mexico             0011              0.9894530 871101  5Web                         Wellness Coordinator                                                     111111111122223A4A2111112121111111121111111111111111122221111211111111121212
32New Mexico             0589             16.4229172 882600  2Web                         School Nurse                                                             111111111144443A4A2222222222211111221122222222222212222222222222222222AAAAA2
33New York               0963             19.5496689 136240  3Web                         Health Services                                                          C11211111124223A2122222C2221111C11222211C222222121112221221112222112C2AAAAA2
33New York               0421             16.4229172 120100  2Paper (CMS UserID: 15)      Data Analyst, Personnel Coordinator                                      1111111111124211452222221112211C11121222211121111121222222222111212112AAAAA2
33New York               0068             16.4229172 148100  2Web                         Superintendent                                                           11111111114444134122121222211C1211121221111222211112112222221121222221111111
33New York               0116             20.2473690 105090  1Web                         Athletic/Health/Physical Education Director                              111111111144443A4A2222222222211122222222222222222122222222221222221222AAAAA2
33New York               0135             19.5496689 144160  3Web                         Director of P.E., Health, and Athletics                                  111111111144443A4A2222122222211122221222111221111122222222222222221222AAAAA2
33New York               0157             20.2473690 105090  1Web                         Director of Food Services                                                1CCCCCCCC122443A4A3222222222212211222222211222222122222222221222222222AAAAA2
33New York               0189             19.5496689 144160  3Web                         Assistant Superintendent for Instruction                                 111111111142223A4A3222221122222211221222221222212122112222222222212222AAAAA2
33New York               1034             19.5496689 136240  3Web                         Business Manager                                                         111121121122223A4A3222222221111112222222222221212222222222222222222222AAAAA2
33New York               0344             16.4229172 148100  2Web                         Director of Administration                                               1C121112212144224C2222222222211211222222212221221122222222222121222222AAAAA2
33New York               0382             20.2473690 140630  1Web                         High School Health and Physical Education                                111111111144443A4A2222122222121111222221211221111122122222112212222211111111
33New York               0398             19.5496689 136240  3Web                         HR                                                                       111121122124423A4A322222222121111112122222222122122222222222122C222222AAAAA2
33New York               0425             16.4229172 146150  2Paper (CMS UserID: 11)      Director of PE, Health and Athletics                                     1111111C1214323A4A2222C2222CCCCCCCC2CC22C2C2212CC122CC222222CCCCCCCCC2AAAAA2
33New York               0438             20.2473690 140630  1Paper (CMS UserID: 13)      Director of HPER                                                         1111111111114311453222222112211111222222222122111122222222221222221212AAAAA2
33New York               0442             23.9490446 136460  4Web                         Superintendent                                                           111111122144243A4A3222222222111111222222122221211222222222222222222221212222
33New York               0467             23.9490446 136460  4Web                         Superintendent                                                           111111111144243A4A2222222222211212222222222221221222222221222222221222AAAAA2
33New York               0402             23.9490446 138450  4Web                         Assistant Business Manager                                               121221121114143A11322222222222112222222222C222222222222222222222222222AAAAA2
33New York               0518             20.2473690 142230  1Web                         Medical Director                                                         1111211111CCCCCCCC222222222222221122222221122121C1CCCC222222212222222CCCCCC2
33New York               0608             23.9490446 138450  4Web                         Health and Wellness Coordinator                                          111211121122243A4A3222222222211112222222222222222122222222222222222222AAAAA2
33New York               0621             20.2473690 117580  1Paper (CMS UserID: 16)      Secretary, HR                                                            111211111142443A4AC222222222211211222222222222221222222222222222222222AAAAA2
33New York               0671             23.9490446 136460  4Web                         Cook/ Manager                                                            11122CCCC14242CCCC3CCCCCCCC2CCCCCCCCCCCCCCCCCCC2CCCCCCCCCCCCCCCCCCCCCCCCCCCC
33New York               0721             20.2473690 132120  1Web                         Director of Health Services and Health Education                         111111111144443A4A2222222222221212122222111222212121222222222222222222AAAAA2
33New York               1106             19.5496689 121900  3Web                         Superintendent                                                           111111111142423A4A2222222222211122222222222221222222222222221222222222AAAAA2
34North Carolina         0241             20.2473690 279590  1Web                         Director of Personnel                                                    1112211111144213412222222222211121121222222221222222222222222222222222AAAAA2
34North Carolina         0178              1.0581668 282021  5Web                         Student, Family and Community Services                                   1112211111114211312222C2222112211122212221122C222111112221111212121111111112
34North Carolina         1057             23.9490446 281120  4Web                         CN Director                                                              111C2111111242114122222222212111122211112112C112212211222222121C221221222221
35North Dakota           0025             23.9490446 584940  4Web                         Superintendent                                                           111221111142423A4A3222C22222211212222222222222221222222222222222222222AAAAA2
35North Dakota           0098             20.2473690 583680  1Web                         Superintendent                                                           111221111122223A4A3222222222222211222222222222222222222222222222222222AAAAA2
35North Dakota           0127             23.9490446 587300  4Web                         Superintendent                                                           122221122144433A4A3222122222221111222222222221222221222222222222222222AAAAA2
35North Dakota           0167             23.9490446 584940  4Web                         PE / Health Teacher                                                      111111222142223A4A2222222C22221222222222222221212222222222222222222222AAAAA2
35North Dakota           0310             23.9490446 584940  4Web                         Superintendent                                                           111221111142423A4A3222222222211212222222222221221221221222221222222222AAAAA2
35North Dakota           0331             23.9490446 587300  4Web                         Superintendent                                                           111221121144223AC22222122222221111222222222222222222222222221222222222AAAAA2
35North Dakota           0600             20.2473690 583680  1Web                         Superintendent                                                           111221121122223A4A2211122222211112222222211221222111222222221122222222AAAAA2
